"","X1","R-Squared","AIC Score","BIC Score","ID","Model"
"82",4,0.99590468549181,-0.551678268762945,1.03990282243054,110,"Quadratic"
"83",5,0.996284249383517,0.378430828111636,2.36790719210349,110,"Polynomial"
"84",6,0.959781987569606,22.5775076630483,23.7711934814434,110,"Linear"
"85",1,0.996928163975464,0.10993621883858,1.09605910551968,111,"Gompertz"
"86",2,0.996461127847496,1.38372996950447,2.36985285618557,111,"Baranyi"
"87",3,NA,NA,NA,111,"Buchanan"
"88",4,0.995113759335865,2.28726633830559,3.07616464765047,111,"Quadratic"
"89",5,0.996802714112624,0.470177898432416,1.45630078511351,111,"Polynomial"
"90",6,0.992815692887688,3.75654900711241,4.34822273912107,111,"Linear"
"91",1,0.992885881518459,5.924098284578,7.91357464856986,112,"Gompertz"
"92",2,NA,NA,NA,112,"Baranyi"
"93",3,NA,NA,NA,112,"Buchanan"
"94",4,0.959201908480285,23.1361920178301,24.7277731090236,112,"Quadratic"
"95",5,0.960830701140215,24.6880293990817,26.6775057630735,112,"Polynomial"
"96",6,0.795136029834248,38.8870118615031,40.0806976798982,112,"Linear"
"97",1,0.994848936395495,6.16190556804287,5.89145631331944,113,"Gompertz"
"98",2,0.982173853289937,14.8521471090921,14.5816978543687,113,"Baranyi"
"99",3,NA,NA,NA,113,"Buchanan"
"100",4,0.977280080785909,14.5501773054529,14.3338179016741,113,"Quadratic"
"101",5,0.977947301519704,16.3415278597981,16.0710786050746,113,"Polynomial"
"102",6,0.851969611149577,25.6694061178519,25.5071365650178,113,"Linear"
"103",1,0.988564247971884,6.9312892758226,8.44421474079283,114,"Gompertz"
"104",2,NA,NA,NA,114,"Baranyi"
"105",3,NA,NA,NA,114,"Buchanan"
"106",4,0.990809085152992,2.74599816312516,3.95633853510134,114,"Quadratic"
"107",5,0.995140049367213,-1.62587383199076,-0.112948367020534,114,"Polynomial"
"108",6,0.876608615633107,26.7174562709191,27.6252115499012,114,"Linear"
"109",1,0.776363523826132,54.6640372379569,57.4887840252646,115,"Gompertz"
"110",2,NA,NA,NA,115,"Baranyi"
"111",3,NA,NA,NA,115,"Buchanan"
"112",4,0.973041701634214,25.1595382382086,27.4193356680548,115,"Quadratic"
"113",5,0.986668360698378,18.0055744314228,20.8303212187305,115,"Polynomial"
"114",6,0.913916640010919,38.2528627432471,39.9477108156317,115,"Linear"
"115",1,0.99227790287748,10.9835261672674,13.4080594162074,116,"Gompertz"
"116",2,NA,NA,NA,116,"Baranyi"
"117",3,NA,NA,NA,116,"Buchanan"
"118",4,0.987788349871971,14.4831795609089,16.4228061600609,116,"Quadratic"
"119",5,0.992763911663168,10.203463770643,12.627997019583,116,"Polynomial"
"120",6,0.959839491999961,26.7691039620468,28.2238239114108,116,"Linear"
"121",1,0.998318291061325,-3.83086543338629,-2.84474254670519,117,"Gompertz"
"122",2,NA,NA,NA,117,"Baranyi"
"123",3,NA,NA,NA,117,"Buchanan"
"124",4,0.991356743204392,8.90185515201055,9.69075346135543,117,"Quadratic"
"125",5,0.996679301213701,2.29241719770913,3.27854008439023,117,"Polynomial"
"126",6,0.97980686765851,14.5389231220186,15.1305968540273,117,"Linear"
"127",1,NA,NA,NA,118,"Gompertz"
"128",2,NA,NA,NA,118,"Baranyi"
"129",3,NA,NA,NA,118,"Buchanan"
"130",4,0.924433764462729,29.061681512255,30.6532626034485,118,"Quadratic"
"131",5,0.938955898827506,28.7141386162434,30.7036149802353,118,"Polynomial"
"132",6,0.822707425198623,36.4423909752874,37.6360767936825,118,"Linear"
"133",1,0.991903530610502,5.63564933661349,5.36520008189005,119,"Gompertz"
"134",2,0.995395952805443,1.68420290595728,1.41375365123385,119,"Baranyi"
"135",3,NA,NA,NA,119,"Buchanan"
"136",4,0.953833497321492,15.8214341089396,15.6050747051609,119,"Quadratic"
"137",5,0.962811866989452,16.3075806519529,16.0371313972295,119,"Polynomial"
"138",6,0.751795284614092,25.595429811351,25.4331602585169,119,"Linear"
"139",1,0.994160373985888,-66.3163350475965,-59.6553124967205,12,"Gompertz"
"140",2,NA,NA,NA,12,"Baranyi"
"141",3,NA,NA,NA,12,"Buchanan"
"142",4,0.95938910423996,-14.0139850445178,-8.68516700381703,12,"Quadratic"
"143",5,0.991405139088957,-55.4943994461746,-48.8333768952986,12,"Polynomial"
"144",6,0.68074673759251,41.720567768688,45.7171812992136,12,"Linear"
"145",1,0.932145667211265,26.1862639046379,28.1757402686298,120,"Gompertz"
"146",2,NA,NA,NA,120,"Baranyi"
"147",3,0.998875469409942,-18.9137091155174,-16.9242327515256,120,"Buchanan"
"148",4,0.971361056728119,14.6977101254587,16.2892912166522,120,"Quadratic"
"149",5,0.995862243051731,-4.58303951199335,-2.5935631480015,120,"Polynomial"
"150",6,0.906162252577749,25.7525074318357,26.9461932502308,120,"Linear"
"151",1,NA,NA,NA,121,"Gompertz"
"152",2,NA,NA,NA,121,"Baranyi"
"153",3,NA,NA,NA,121,"Buchanan"
"154",4,0.956497565644008,26.3279636953873,28.5877611252335,121,"Quadratic"
"155",5,0.978336012027369,19.264811452002,22.0895582393097,121,"Polynomial"
"156",6,0.877221046625963,37.8163569621309,39.5112050345155,121,"Linear"
"157",1,0.997352422809917,-7.83215448437616,-5.40762123543616,122,"Gompertz"
"158",2,NA,NA,NA,122,"Baranyi"
"159",3,NA,NA,NA,122,"Buchanan"
"160",4,0.994922861545851,-2.0189202538359,-0.0792936546838963,122,"Quadratic"
"161",5,0.996816130651727,-5.61872713158237,-3.19419388264237,122,"Polynomial"
"162",6,0.971402748884146,16.7238332492538,18.1785531986178,122,"Linear"
"163",1,0.998294974907418,-6.06210112796739,-5.66489341956821,123,"Gompertz"
"164",2,NA,NA,NA,123,"Baranyi"
"165",3,NA,NA,NA,123,"Buchanan"
"166",4,0.996271395593953,-1.80246767129514,-1.4847015045758,123,"Quadratic"
